[Latency-PROC-7] count=141669 min=7ms p50=121ms p95=219ms p99=237ms max=1652ms avg=126.7ms
[Latency-PROC-1] count=158670 min=4ms p50=122ms p95=219ms p99=236ms max=1653ms avg=127.2ms
[Latency-PROC-7] count=158670 min=7ms p50=122ms p95=219ms p99=237ms max=1652ms avg=127.0ms
[Latency-PROC-1] count=188203 min=4ms p50=130ms p95=290ms p99=719ms max=1653ms avg=149.5ms
[Latency-PROC-7] count=188202 min=7ms p50=130ms p95=272ms p99=706ms max=1652ms avg=149.3ms
[Latency-PROC-1] count=265748 min=4ms p50=171ms p95=2882ms p99=3389ms max=3840ms avg=645.3ms
[Latency-PROC-7] count=265751 min=7ms p50=172ms p95=2888ms p99=3369ms max=3840ms avg=645.2ms
[Latency-PROC-1] count=341881 min=4ms p50=221ms p95=5257ms p99=6051ms max=6923ms avg=1471.9ms
[Latency-PROC-7] count=342637 min=7ms p50=223ms p95=5215ms p99=6098ms max=6927ms avg=1479.9ms
[Latency-PROC-1] count=419808 min=4ms p50=1122ms p95=6893ms p99=7412ms max=8416ms avg=2348.0ms
[Latency-PROC-7] count=419809 min=7ms p50=1191ms p95=6894ms p99=7420ms max=8397ms avg=2348.0ms
[Latency-PROC-1] count=493687 min=4ms p50=2424ms p95=8025ms p99=8616ms max=9541ms avg=3087.2ms
[Latency-PROC-7] count=493690 min=7ms p50=2480ms p95=8030ms p99=8558ms max=9542ms avg=3087.3ms
[Latency-PROC-1] count=571660 min=4ms p50=3683ms p95=8178ms p99=8642ms max=9541ms avg=3621.0ms
[Latency-PROC-7] count=571677 min=7ms p50=3678ms p95=8168ms p99=8615ms max=9542ms avg=3621.1ms
[Latency-PROC-1] count=649053 min=4ms p50=4669ms p95=8171ms p99=8627ms max=9541ms avg=3986.1ms
[Latency-PROC-7] count=649667 min=7ms p50=4670ms p95=8161ms p99=8604ms max=9542ms avg=3988.6ms
[Latency-PROC-1] count=722973 min=4ms p50=5326ms p95=8231ms p99=8713ms max=9541ms avg=4294.8ms
[Latency-PROC-7] count=723057 min=7ms p50=5352ms p95=8226ms p99=8653ms max=9542ms avg=4295.3ms
[Latency-PROC-1] count=800466 min=4ms p50=5674ms p95=8310ms p99=8759ms max=9541ms avg=4566.6ms
[Latency-PROC-7] count=800465 min=7ms p50=5646ms p95=8308ms p99=8736ms max=9542ms avg=4566.6ms
[Latency-PROC-1] count=878089 min=4ms p50=5855ms p95=8299ms p99=8753ms max=9541ms avg=4767.5ms
[Latency-PROC-7] count=878220 min=7ms p50=5861ms p95=8314ms p99=8717ms max=9542ms avg=4767.6ms
[Latency-PROC-1] count=953743 min=4ms p50=5955ms p95=8285ms p99=8740ms max=9541ms avg=4919.3ms
[Latency-PROC-7] count=954273 min=7ms p50=5994ms p95=8305ms p99=8700ms max=9542ms avg=4920.7ms
[Latency-PROC-1] count=1018471 min=4ms p50=6055ms p95=8390ms p99=8806ms max=9831ms avg=5004.5ms
[Latency-PROC-7] count=1018470 min=7ms p50=6072ms p95=8389ms p99=8786ms max=9851ms avg=5004.6ms
[Latency-PROC-1] count=1035592 min=4ms p50=5994ms p95=8384ms p99=8803ms max=9831ms avg=4924.3ms
